id,likeNum,commentsLen,reposts_count,region,content,created_at,type,detailUrl,emotion
5.15288E+15,2434,375,22,浙江,"随着四月洋溢的春意,逆水寒即将进入国风传统民俗文化主题月《打call》 在4月底推出的季中更新版本,您将开启一场唯美细腻,古韵悠然的醇正国风美学之旅《哇》并体验一系列参与感极强,文化氛围浓烈,文化底蕴深厚的新内容与活动《抱一抱》 今天官博将带各位大客户们超前品鉴新版本十大国风民俗文化因子",2025/4/7,游戏,https://weibo.com/5152880893891190/PmbFLgkh8,消极
5.15123E+15,885,178,174,广东,"特别喜欢看王一博吃东西,他不挑食,吃什么都是大口吃,感觉特别香,而且吃饭很有教养,再多的东西都是包在嘴里嚼,一大口但是吃着很斯文。在这就是街舞和天天向上里都有很多吃饭的镜头,尤其是在天天向上中,王一博一直被哥哥们投喂,喂着喂着就长大了,太乖了",2025/4/3,舞蹈,https://weibo.com/5151225486508369/PluBKrj7H,积极
5.15112E+15,76,162,0,湖北, 多才多艺 博博麦艺《哈哈》 /,2025/4/2,舞蹈,https://weibo.com/5151123045092128/PlrWwlmH6,积极
5.15273E+15,18955,2554,3153,无," 发布蔡徐坤诉邓某某,董某某,武某名誉权案胜诉通报。 蔡徐坤工作室表示,针对此前微博账号""超能摄影阳阳"",""懂瓜哌""等人在互联网上捏造不实信息,公开发表对蔡徐坤先生的诽谤性言论,相关案件已经由法院判决胜诉。本次胜诉相关赔偿款将通过公益项目捐出。 ",2025/4/7,公益,https://weibo.com/5152734241096320/Pm7Re4BcA,积极
5.15289E+15,1908,30,102,四川,高中生逛体验店把键盘弄坏了不赔,2025/4/7,,https://weibo.com/2198612292/PmbQ3CyWY?pagetype=homefeed?,消极
5.15129E+15,2424,214,1266,江苏,每天5公里反而胖了?  新手必看减脂避坑指南,2025/4/3,运动健身,https://weibo.com/5151285835465467/Plwb5mVOH,积极
5.15176E+15,1593,125,376,山东,"安利费教练这个40分钟的壶铃跟练视频!! 我本周除了上了两节芭蕾舞课外,就搞了4天这个(昨晚练了芭蕾又甩了40分钟壶铃),这个壶铃的效果实在是太明显了……… 首先是它有氧➕无氧消耗应该比较大,所以我最近吃很多也没怎么胖(当然也没瘦)。 其次这个视频比较简单,一半的时间都在壶铃摇摆,就是",2025/4/4,运动健身,https://weibo.com/5151764325599962/PlICQnuNY,积极
5.15111E+15,1984,165,338,山东,睡眠不足真的很糟糕……早点睡觉吧《睡》 ,2025/4/2,养生,https://weibo.com/5151108729932626/PlrzqFFVE,消极
5.15283E+15,2087,1045,1174,无,"吓死我了,差点以为自己是读书的料了《跪了》",2025/4/7,搞笑,https://weibo.com/5152826155336560/Pmaftmohy,积极
5.15286E+15,65,446,7,无," 生活不完美,但不代表它不美好。如果你发现生活有了裂缝,别担心,也许那正是阳光照进来的地方。允许自己不完美,是成长的开始。只要你肯一步步地前进,便终有可能让别人望尘莫及。    (夏力文,廖斐茹)",2025/4/7,情感,https://weibo.com/5152862506585592/Pmbc6rDde,积极
5.1533E+15,727,134,27,无," 蒙特卡洛大师赛第二轮""全满亚大战"",澳法美亚军兹维列夫6-2/3-6/5-7不敌温网亚军贝雷蒂尼😂 作为连续六站比赛的头号种子,他在辛纳被禁赛后交出的答卷是⬇️ 布宜诺斯艾利斯八强:输no.28塞伦多洛 里约热内卢八强:输no.86科梅萨纳 阿卡普尔科次轮:输no.83勒纳-钱 印第安维尔斯次轮:输no.43格里科斯普 迈阿密第四轮:输no.18菲斯 蒙特卡洛次轮:输no.27贝雷蒂尼 合计是6胜6负,胜率刚刚50%,这就是当今男网的世界第二《doge》  ",2025/4/8,体育,https://weibo.com/5153296478111143/Pmmu3y24T,消极
5.15275E+15,6026,401,2636,河南," 五哈5的官宣风格有点子太对我的胃口了!这从官宣起就给我香迷煳了,够神金!够好玩!本以为纯古风的海报风格➕每人一本武功秘籍已经够神金了,没想到连艺人的发博文案都是用ai智搜生成的!范志毅那句""是微博智搜让我这么写的"",简直不要太耿直了《哈哈》只能说论神",2025/4/7,体育,https://weibo.com/5152751772766362/Pm8jvbBEK,积极
5.15295E+15,60,200,50,无,"救命!再不春捂,身体就要""闹罢工""啦😭 又到了乱穿衣的春天,气温像坐过山车一样忽高忽低。这时候,老祖宗传下来的""春捂""智慧,可千万得重视起来。要是不当回事,身体分分钟给你点""颜色""看看😱 一,春捂不注意,头颈先""抗议""🤯 脑袋,堪称人体的""司令部"",而且头部还是""诸阳之会"",阳气特别足。颈部则像一条""交通要道"",连接着头部和身体。春天风大,早晚温差也大,如果不戴帽子,围巾,让头颈直接暴露在冷风中,风寒之邪就会像一群""小坏蛋"",顺着毛孔,穴位钻进身体里。紧接着,头疼,头晕,感冒发烧等症状就会找上门,严重的时候,脑袋像被紧箍咒勒着一样,疼得让人直冒冷汗,工作和生活都被搅得一团糟🙃 二,腰腹""失守"",身体拉响""警报""🥺 腰腹这一块,藏着神阙,关元,命门等好多重要穴位。神阙穴,也就是肚脐,它就像身体的一扇""大门"";关元穴关乎生殖和内分泌;命门穴则对肾脏功能影响很大。春天要是为了爱美,穿露脐装,低腰裤,让腰腹漏风,寒邪就会趁机而入。不仅会导致腰酸背痛,像扛了一袋大米一样沉重,还会影响脏腑功能。女生可能会痛经,疼得在地上打滚;肠胃不好的人,还会频繁腹泻,跑厕所跑到腿软😖 三,寒从脚起,老寒腿缠上一整春🥶 脚,被称作人的""第二心脏"",但它离心脏最远,血液供应相对较少,保暖能力也比较弱。春天,地面温度还比较低,如果过早穿单鞋,露脚踝,寒邪就会从脚底的涌泉穴等穴位侵入人体。老寒腿患者的膝盖会又疼又僵,走路一瘸一拐,别提多遭罪了。哪怕不是老寒腿,也可能出现脚部冰凉,麻木的症状,严重影响生活质量😫 老祖宗常说""春捂秋冻,不生杂病"",这句养生口诀,最早能追溯到《黄帝内经》。书里讲,""春三月,此谓发陈,天地俱生,万物以荣 。""春天阳气刚冒头,人体毛孔像一个个好奇的""小嘴巴"",慢慢张开。这时候,要是冷空气突然来袭,就像刚发芽的嫩苗遭遇霜打🌱身体根本招架不住。过早脱掉厚衣服,""虚邪贼风""就会趁机入侵头颈,腰腹和脚踝。 那么,到底该怎么""春捂""呢?记住""下厚上薄""这个原则就对啦✓比起把自己裹成粽子,护住小腿和脚踝更管用。早上出门时,可以穿一条加绒的打底裤,再套上厚袜子和运动鞋,给腿部和脚部全方位的保护。千万别被春天的暖阳迷惑,它很可能是个""陷阱"",稍不注意,就会让你变身""喷嚏精""🤧 另外,当温差超过8℃时,外套,围巾,帽子可千万别摘,得继续捂着。等气温稳定在15℃以上,再考虑减衣。只要春天捂好了,全年生病的次数都会少很多,精神头也更足💪🏻 春捂是一场和天气的""持久战"",为了自己的健康,千万不能掉以轻心。从现在开始,做好春捂,和疾病说拜拜👋🏻  |  | ",2025/4/8,健康,https://weibo.com/5152947780977196/PmdpE46de,积极
5.15378E+15,3771,345,285,无,"《中方:》 4月9日,世贸组织召开货物贸易理事会年度首次会议。中方指出,美方所谓""对等关税""是""开错方,吃错药"",不仅无助于解决贸易不平衡问题,还会反噬美国自身,严重扰乱国际贸易秩序。 欧盟表示,美国""对等关税""措施严重损害世贸组织基本原则,无助于解决贸易失衡问题。英国,加拿大,日本,韩国等成员批评美国""对等关税""措施扰乱国际贸易秩序,破坏全球产业链供应链稳定运转,将损害包括美国在内的各国生产商,消费者利益。秘鲁,哈萨克斯坦,乍得等成员谴责美国""对等关税""对经济脆弱的发展中成员,特别是最不发达国家成员造成的严重冲击,强调维护公平,开放,透明,包容,非歧视的多边贸易规则对发展中成员具有重要意义。",2025/4/10,热门,https://weibo.com/5153784771119348/PmzbD4Hc0,消极
5.15365E+15,8077,437,384,美国,"这些关税很愚蠢,那些认为这些关税会帮助美国的人更 愚蠢,但有一件事是所有人都可以做的,可以让这个世界变得更 美好。只要向前迈出一小步。兄弟,就行动吧。",2025/4/9,热门,https://weibo.com/5153650989073515/PmvHQC4r1,积极
5.15356E+15,392433,43431,490229,浙江,爱能克服远距离🫶🏻,2025/4/9,热门,https://weibo.com/5153562652837427/PmtpnbU8X,积极
5.15359E+15,5871,519,3009,福建,"谁懂啊,看这段快把我痛哭了!和韩青一起毛骨悚然了!孙俪演的韩青接连失去师父和钟伟,那一连串打击,搁谁身上都扛不住。尤其是钟伟,一回头就消失不见,直接在韩青面前没影了,孙俪把韩青那种慌张,害怕,还有满心的绝望和悲伤,演绎得太到位了,破碎感直接溢出屏幕。当完全代入韩青的视角,那种恐惧的氛围感 一下子把人冻住了麻了,仿佛都忘了呼吸,孙俪你真的太会演了吧!",2025/4/9,热门,https://weibo.com/5153591099917743/Pmu9fFC3B,积极
5.1532E+15,1467,325,98,浙江,韩国人还是太超前了 kpop女团在寺庙前给囚犯慰问演出。。。  ,2025/4/8,热门,https://weibo.com/5153203955959879/Pmk4Pp0r5,消极
5.1536E+15,1084791,50937,66557,无,"《快讯!》 美国东部时间4月8日,美方将此前宣布的对中国输美产品加征34%所谓""对等关税"",进一步提高50%至84%。国务院关税税则委员会今天发布公告,自4月10日12时01分起,调整《国务院关税税则委员会关于对原产于美国的进口商品加征关税的公告》(税委会公告2025年第4号)规定的加征关税税率,原产于美国的所有进口商品的加征关税税率由34%提高至84%。(总台央视记者田琪永)",2025/4/9,热门,https://weibo.com/5153595550337538/Pmugr1pOa,积极
5.15307E+15,17716,773,987,重庆,"我以前嘲笑过大冰老师和他的粉丝,对不起~~~ 因为我发现大冰是真的通透啊。 刷到一个大冰老师和女网友的连麦视频,女的说,她老公是程序员,工作之余喜欢打游戏,她非常不满意,觉得他不上进,很焦虑,希望老公再努力一点,给到她更好的生活。 大冰先是问""他工作上有什么问题吗""。 女的回答""没有""。 然后大冰又问,""如果他失业了会影响你们在一起吗""。 女的秒答""会""。 估计发现自己不小心说了心里话马上找补,""因为我很爱他,我想看到他向上的态度""。 还表示""朋友们都觉得他很好认为我是在无病呻吟但我看到他打游戏就是很生气""。 然后大冰开始灵魂提问,""为什么你一定要他努力上进呢?"" 女的回答,""我想过安稳的生活""。 不是,你想要什么你自己去努力,去上进,去追求啊大姐。大冰说程序员嘛,上班很累,下了班打打游戏换换脑子很正常。结果这女的自爆,没上过班...... 大冰都有点疾言厉色了,说实话,普通人,你还要人咋努力,咋奋斗,咋上进啊?又不是打游戏,诶,我努努力,就升级了,就爆装备了,就更强了,就可以打更高难度副本了。这不扯犊子么。说白了,还是自己没本事是个废物,就寄希望于队友支棱起来拉自己一把。 但我估计大冰也发现自己一直在说废话,女的根本没听进去,于是祭出杀招:假设现在有个姑娘,学历没你高,长得没你好看,甚至比你大几岁,以仰望的姿态看着你老公,夸他,你好棒啊,各方面都好棒啊,你怎么这么棒啊,情绪还很稳定,哇你们家那媳妇儿怎么天天老说你啊,不行,我可看不惯,出来喝两杯。你怎么面对这个局面? 直接把这女的吓麻了......",2025/4/8,热门,https://weibo.com/5153071387642173/PmgD0w44R,消极
5.1536E+15,10537,926,1234,无,"美国东部时间4月8日,美方将此前宣布的对中国输美产品加征34%所谓""对等关税"",进一步提高50%至84%。 国务院关税税则委员会今天发布公告,自4月10日12时01分起,调整《国务院关税税则委员会关于对原产于美国的进口商品加征关税的公告》(税委会公告2025年第4号)规定的加征关税税率,原产于美国的所有进口商品的加征关税税率由34%提高至84%。",2025/4/9,热门,https://weibo.com/5153596619103081/Pmui9Cc7T,积极
5.15384E+15,5499,304,18,北京,"《斯布灵在前线》  跟着恋爱家友团 以及 的步伐,看手足护航,暖心把关的守护约会,今天12:00 ep05下集更新,各位嗑糖搭子千万不要错过!",2025/4/10,热门,https://weibo.com/5153837180258132/PmAya159q,积极
5.15319E+15,31974,1252,2884,无,"《习语|"",而不是一个小池塘""》""中国经济是一片大海,而不是一个小池塘""。习近平总书记曾以大海为喻,纵论中国经济。我们有底气,有信心,这片大海经受得起狂风骤雨的洗礼,抵御得住贸易寒流的侵袭,终将让世人见证""海纳百川""的从容与坚定。",2025/4/8,热门,https://weibo.com/5153190669716508/PmjJoELHS,积极
5.15366E+15,6153,156,2130,北京,史诗级抗抑郁采访,2025/4/9,热门,https://weibo.com/5153661228684042/PmvYmAr7c,积极
5.15349E+15,6013,277,631,无,"日前,中国网络上流行起一段毛泽东同志的讲话:""他们要打多久就打多久,我们一直打到完全胜利。""在美国对华发动""关税战""""贸易战""的背景下,这段话对中国人民是极大的鼓舞。 毛泽东同志讲这段话的背景是抗美援朝时期。上甘岭战役后,中国人民志愿军和朝鲜人民军在正面战场上完全掌握了主动。1953年1月,艾森豪威尔就任美国总统,当年2月7日,毛泽东发表这段讲话,表明了中国人民将抗美援朝战争进行到底的决心。 4月8日,美国总统特朗普称,中国没有按照规定日期对美国的关税要求作出回应,在美中达成协议之前,美国将对华征收104%的关税。",2025/4/9,热门,https://weibo.com/5153489895033426/Pmrw1l7qi,积极
5.15361E+15,5068,319,725,北京,这个提议太棒了!!!! 马上广而告之!! 然后艾特官方文旅 可以提前做好拍vlog的准备!!!,2025/4/9,热门,https://weibo.com/5153607603722326/PmuzSfClw,积极
5.15358E+15,3990,254,234,无," 问:据悉,美方发布tiktok延期行政令,延期75天,暂不实施美相关法律。请问商务部有何评论。 答:中方注意到相关情况。中方重申,中国政府一贯尊重和维护企业合法权益,营造市场化,法治化,国际化一流营商环境,反对无视市场经济规律,强取豪夺,损害企业正当权益的做法。 中方尊重企业间平等,自愿,公平的商业行为。具体商业安排必须符合中国法律,包括出口技术,须经中国政府依法审批。(商务部网站)",2025/4/9,热门,https://weibo.com/5153582156876035/PmtUPsQLN,积极
5.1535E+15,12057,590,3933,河南," 以美之名师徒决裂,医疗剧里的意难平,魏医生与乔主任,这对师徒间的情感纽带,紧紧缠绕又猝然崩裂。看护病人时,魏医生的专注里有乔主任言传身教的影子;面对突发状况,乔主任的严厉呵斥,是对生命重量的托举…但魏晓希还是选择跳槽跟着李起,甚至煽动格睦的一些医生一起跳槽,真是令人唏嘘…",2025/4/9,热门,https://weibo.com/5153498917506959/PmrKzvuTZ,积极
5.15347E+15,3351,315,111,无,"《想要鸡蛋?》在比利时首都布鲁塞尔的一家社区超市,鸡蛋货架上看起来供应充足,价格稳定。而大西洋彼岸的美国却陷入一场""鸡蛋荒""。对于美国政府给欧盟各国写信紧急求购鸡蛋,丹麦,法国,瑞典等国的回应几乎一致:欧洲没有多余的鸡蛋,难以援助。荷兰养殖户更是直言,除非美国先撤销20%的禽类产品关税,否则他们不会轻易扩大出口。美国农业部长警告称,""对等关税""可能导致美国鸡蛋价格短期内再次上涨。",2025/4/9,热门,https://weibo.com/5153469380430602/PmqYW1O1c,消极
5.15366E+15,220349,39070,186205,福建,永远没有告别就好了 晚安🌄,2025/4/9,榜单,https://weibo.com/5153661131952433/PmvYd8bUR,积极
5.15362E+15,253240,167448,251612,上海,《月亮》《月亮》《月亮》,2025/4/9,榜单,https://weibo.com/5153617188752183/PmuPkAIQf,积极
5.15324E+15,14615,604,460,无," ""你们弄得动我吗?我180多斤,我真站不住了……"" ""能!你要相信消防!"" 近日,河南洛阳,一男孩因贪玩翻出24楼窗外被困。消防赶到后,男孩扒在窗边,带着哭腔求救。消防员坚定回答""能"",随后用救援腰带将其固定,成功拉回楼道内!辛苦了!",2025/4/8,榜单,https://weibo.com/5153235960073640/PmkUs0j9K,积极
5.15328E+15,19268,811,226,无," 怀孕34周的小丽(化名)最近总是感觉到皮肤发痒,脸上不时发出红疹。她曾经听亲戚说发红疹是一种热毒,用""坟头草""这个偏方可以祛毒。 小丽上网研究了一下后,发现这种""坟头草""也叫""独脚金"",确实有清热解毒的功效。由于市面上很少,小丽偷偷爬上山拔了一些""坟头草""回来,晒干后煮水喝试试效果。几天之后,小丽的红疹症状没有减轻,身体反而感觉越来越累。有一天小丽突然脸色蜡黄,连眼球也变成了金黄色。 ",2025/4/8,榜单,https://weibo.com/5153279239787323/Pmm2fF483,消极
5.1531E+15,12158,982,157,广东,"皮埋避孕法。将一定剂量的孕激素放在硅胶囊管中,埋植入皮下,使其缓慢释放少量孕激素,从而起到避孕作用,一次效果维持4-6年。",2025/4/8,榜单,https://weibo.com/5153100935989431/PmhoFp87J,消极
5.15328E+15,30921,2434,515,无,"《:事情发生之前买房流程已经完成》 花了759万元买下的二手房,竟是套""凶宅""?3月11日,潮新闻一文上了热搜,引发了热议。买家王夕起诉原房东要求退房并返还购房款,一审已经胜诉。 然而被告(卖家)不服一审判决后提出上诉,目前尚在等待二审判决。 卖家是杭州的一位女医生,她说自己在卖房返租期间惨遭丧子之痛,孩子的悲惨离世如今却背负""凶宅""之名,对她来说更是雪上加霜。 前一篇报道,记者采访了买家,如今又联系到了卖家张元(化名)。 张元回忆说,双方是在2021年2月签订合同,约定交房时间是在2022年3月,产证过户时间是在2021年3月。至于为何要晚一年交房,张元告诉记者,当时买家因孩子教育需要紧急落户学区,着急过户,而自己也无法仓促另寻住所,所以提出返租一年。 ""返租这件事我跟中介反复确认过,买家也同意了。""张元说。她还向记者出示了她和中介的微信截图,签约当日她再次跟中介确认了返租一年的事宜。 ""我恪守承诺,3月完成过户和户口迁移,然而,命运却在同年4月返租期间给了我致命一击——我未满18岁的孩子,在这套房中永远离开了我。""张元至今仍沉浸在丧子的悲痛之中,""从医二十年,我救过很多病人,可当我的孩子毫无征兆地离去时,我连最后一句‘妈妈爱你’都没能说出口。这四年,我依然不敢面对孩子去世。"" 更让她难以接受的是,丧子之痛还引发了一场官司,""身为母亲,我每日活在剜心之痛中,对方却以‘凶宅’为名,将孩子的死亡作为退房借口。"" 张元哭着说:""在返租期孩子去世,这是客观事实。但事情发生之前,买房流程已经完成,对方也已经享受到了优质学籍。这几年因为市场原因,房子本身就跌了300万元,这个时候拿我孩子的事情要我以当时的房价退房,这是刀口上撒盐,对我来说太不公平,是我没办法承受的。"" 事实上,返租在二手房买卖过程中并不少见。房东出于各种原因,比如小孩读书,新房装修等,卖了房后还要再住上一段时间,业内称之为""返租""。 为了省去麻烦,一般很少有人会另行签订一份租赁合同,通常的做法是直接从房屋总价中减去一点来抵租金,但是不会在买卖合同中体现任何与租赁相关的字眼。 张元也没有单独签租赁合同。她完全没想到,在这期间会经历人生最惨痛的事,成为一名中年失独的母亲。 就这起官司,北京炜衡(杭州)律师事务所萧圣衍律师提醒所有的房东和购房者:""如果买卖双方都有较强的法律意识,签订买卖合同完成过户之后,再另行签订一份协议,根据房产实际交付才发生风险转移民法原则,对延迟交付的性质进行约定,则双方的法律责任也就很明晰了,不至于陷入如今这种扯不清的困境。"" (潮新闻 记者 蒋敏华)",2025/4/8,榜单,https://weibo.com/5153275076150690/PmlVxpO4G,中性
5.15318E+15,19208,937,407,无,"近日,有网友在社交媒体上发帖吐槽,乘坐南京地铁3号线时,被一张海报上的人脸吓了一跳。 记者检索发现,这张图出自话剧海报《海底两万里》,这部话剧将于5月10日至5月11日在南京上演。画面上有些""诡异""的男性人脸,是鹦鹉螺号的大副弗利波斯。4月6日,记者在地铁3号线卡子门站看到,海报上共有5名角色,列车停稳后,玻璃门正好映照出海报最右边的角色弗利波斯,引发了大家的误解。 当天上午,现代快报记者以乘客身份致电南京地铁,一名工作人员表示不太清楚此事,在询问了具体线路和海报位置后,称会反馈这个问题,并在三日内告知反馈结果。4月8日上午,南京地铁回电表示,和广告商已经进行过沟通,将于近日撤掉这张海报。 ",2025/4/8,榜单,https://weibo.com/5153184391102543/Pmjzh4COX,消极
5.15349E+15,9602,213,146,无,"《 外卖员:担心男子想不开》 近日,河北廊坊,王先生称准备和朋友烧烤,在网上点了一份炭。外卖小哥送来时,孩子睡了,就要他放门口,当时小哥愣了一下,问买它干嘛?自己就说烧烤,他犹豫了一会儿,结果第2天起来有10多个未接电话,还是两个号打来的,回拨过去发现是外卖小哥担心自己想不开。王先生说觉得挺感人的,第2天发去短信感谢了外卖小哥。",2025/4/9,榜单,https://weibo.com/5153491992971378/PmrzpcsZs,积极
5.15318E+15,12929,887,423,无," 据央视,近日,美国副总统万斯在谈及特朗普政府对华贸易政策时,声称美国向中国农民(chinese peasants)借钱,来购买中国农民制造的东西。对此,外交部发言人林剑表示,中方对中美经贸关系的立场已经讲得很清楚了。这位副总统说出这样无知又缺乏礼貌的话,令人诧异,也让人感到悲哀。",2025/4/8,榜单,https://weibo.com/5153175800644838/Pmjlq2HKC,消极
5.15364E+15,8980,263,59,四川,"美国主持人疯狂叫嚣:中国已经输了,全世界都在祈求和我们达成协议,美国掌握所有牌!!",2025/4/9,榜单,https://weibo.com/5153635450492343/PmviN2451,消极
5.15348E+15,147705,21810,93172,北京,久等了!《哇》(乍一看还有点儿不太适应《哈哈》《哈哈》,2025/4/9,榜单,https://weibo.com/5153476272456201/Pmra3aiY9,积极
5.15354E+15,24756,1396,3029,福建," 这位网友也是出名了,都有蓝v给你做视频了《比耶》 支持肖战维权,造谣辱骂肖战一定会付出代价。 下一个会是谁呢?我们拭目以待《haha》《haha》《haha》《haha》 ",2025/4/9,榜单,https://weibo.com/5153540981131082/PmsQq4Kfg,消极
5.15381E+15,5129,397,588,无,"面对美对华滥施关税,4月9日晚,中方再次新增多项对美反制措施:自4月10日12时01分起,,提高至84%。同日,商务部发布公告,将12家美国实体列入出口管制管控名单,将6家美国企业列入不可靠实体清单。如何理解中方立场?美方要如何走好接下来的路,处理好中美经贸关系?《关于中美经贸关系若干问题的中方立场》白皮书详细解答。详戳↓↓",2025/4/10,榜单,https://weibo.com/5153807362692069/PmzM4bikt,积极
5.15378E+15,49404,5041,1869,无,"特朗普在社交媒体发文称,鉴于超过75个国家已致电美国的代表机构,就与贸易,贸易壁垒,关税,汇率操纵以及非货币性关税等相关议题进行谈判以寻求解决方案,而且这些国家在我强烈建议下,未以任何方式,形式对美国进行报复,我已批准实施为期90天的暂停措施。在此期间大幅降低对等关税至10%,暂停措施立即生效。",2025/4/10,榜单,https://weibo.com/5153779201606097/Pmz2E6JON,消极
5.15317E+15,16525,377,852,北京,"关于对女性""失去第一次""的表达",2025/4/8,榜单,https://weibo.com/5153167052114173/Pmj7j8RZz,消极
5.1536E+15,79903,18497,16855,北京,"格子间注入新鲜补给,以悠适姿态焕启简约新象。 ",2025/4/9,榜单,https://weibo.com/5153595230523595/PmufV2cd5,积极
5.15343E+15,14016,1045,1227,河北,"美国加征关税,原来川普这么懂战略!",2025/4/9,榜单,https://weibo.com/5153428188168403/PmpUuygYr,消极
5.15359E+15,217741,61138,109701,浙江,"与雁子相识的这一年用两个词来形容就是:开心与圆满。 看到大家能喜欢你,我会感到开心,看到你一步步完成了心中所求所愿,我也会感到圆满。 看到你把自己养得很好,只想抱抱你,对你说一句——你真的很棒。 跟着大家一起追剧,重新看这段故事,你从澹州走出,在京城里闯出一片属于自己的天空,一步步变更好...我像与好友久别重逢,听着你诉说自己的故事。 在澹州海边小村庄里生活的17年,其中的心酸困境,在成为你的时光里我感同身受。但好在你和我都没有被这些苦难打败,反而将其化作心中动力。 回到庄家,纵使心中有怨与恨,却仍期待有亲人的一丝爱意,能温暖寒冷的冬日。但残酷的真相打破了一切虚伪,当面具掉落,伪善被揭开,留下的只有满腔的恨意与阴暗。 幸好,你没有踏入黑暗。 幸好,你已熟知如何与命运交手。 幸好,你又找到了新的自己。 你敢于对抗命运,敢于直面困境的勇气,总是能在危险中为自己拼出一条路,甚至可以用自己的这股子力量照亮她人...能和雁子相识,我才是最幸运的那个。 面对不公,忍耐与反抗都是痛苦的,那不如挣扎着站起来,让坏人伏罪,让所求圆满。未来可能会再次陷入困境,但只要有愿意打破它的勇气,就没有什么能困住你。 雁子想要的只有一个家,一份充满温暖的爱。 跌跌撞撞17年,好在,最后终于得偿所愿。 现在的你可以选择想要的人生,想要的生活,去到任何地方都是惬意幸福的,因为不管在哪里,你都可以确定自己有创造爱,拥有爱,享受爱的能力。 感谢 和制片人 选择我来演雁子;感谢 把《雁回时》这个故事从文字变成了一幕幕生动的画面;感谢 赋予了庄寒雁更加丰富的内核,也将这么精彩的故事呈现给大家;感谢 红花老师和所有参演的老师们,因为大家的共同演绎让《雁回时》这个故事""活""了起来;感谢《雁回时》台前幕后每一位小伙伴,大家的辛苦付出才有了如此优秀的作品。也感谢每一位""雁究生""的支持和喜爱,因为有你们的助力,才让雁子飞得更高,更远,雁子和我都已牢牢记住大家的爱意! 最后还要感谢小铃铛们一直以来的支持和付出,我们值得❤️ 能和雁子相识,和大家相识是我的幸运,今天我们不说再见,永远把这份圆满留在故事里。 ",2025/4/9,榜单,https://weibo.com/5153593004657056/PmuckjxvO,积极
5.15378E+15,10455,1251,1547,无,"《转发这一刻!《心》》 近日,陕西勉县一棵400多年的古旱莲,在孕育花蕾近十个月后迎来盛开。这是迄今已知,全国唯一的一株古旱莲。古旱莲开花时只有花而无叶,开出的花和水中的莲花很像,但生长在旱地,故称旱莲。(总台记者陈晨 陈武)",2025/4/10,榜单,https://weibo.com/5153777372103884/PmyZH8PjC,积极
5.15346E+15,18086,1422,1250,北京," 新配的半框眼镜架在高月香的鼻梁上,镜片映着过路的人来人往,顾客走到哪儿,她的笑脸就迎到哪儿。她的拇指一挑,伴随着""咔嗒""一声脆响,锁舌稳稳咬进锁扣,这动作她已演示过千百遍,金属碰撞的瞬间,她的嵴背也不自觉地挺直了几分。 ",2025/4/9,榜单,https://weibo.com/5153463730438270/PmqPP1Q0S,积极
5.1536E+15,18194,1917,577,北京,"干得漂亮!这就是特朗普等了一夜等来的电话:中国宣布对所有原产美国的进口商品再加征50%的关税!!! 让特朗普团队看懂什么是中国,让世界看清什么是正义!!! ",2025/4/9,榜单,https://weibo.com/5153597853276096/Pmuk9dKgg,积极
